,statement,source,link,veracity,freq
6208,"""Tea Party Congressman Frank Guinta voted for billions in cuts to veterans programs.""",Carol Shea-Porter,/web/20180119173546/http://www.politifact.com/new-hampshire/statements/2012/sep/27/carol-shea-porter/carol-shea-porter-distorts-frank-guintas-voting-re/,0,2
6212,"""We have more people working in the state of New Jersey today than we've ever had in our history.""",Jennifer Beck,/web/20180119173553/http://www.politifact.com/new-jersey/statements/2012/sep/27/jennifer-beck/jennifer-beck-claims-more-people-are-working-new-j/,0,3
6224,"""President Obama decided not to meet with Prime Minister Benjamin Netanyahu in New York.""",Adam Hasner,/web/20180119173553/http://www.politifact.com/florida/statements/2012/sep/25/adam-hasner/mitt-romney-surrogate-adam-hasner-obama-meeting/,1,4
6242,"""Their New York casino deal was called ‘rigged’ and ‘corrupt.’""",It's Still a Bad Idea,/web/20180119173555/http://www.politifact.com/oregon/statements/2012/sep/21/its-still-bad-idea/was-grange-investor-part-new-york-casino-deal-call/,1,2
6244,"""Eight million Americans have dropped out of the work force since (Barack) Obama became president. ... The real unemployment rate is 19 percent.""",Restore Our Future,/web/20180119173555/http://www.politifact.com/truth-o-meter/statements/2012/sep/21/restore-our-future/mitt-romney-aligned-group-says-real-unemployment-r/,0,1
6253,"""Since 2000, only 10 cases of in-person voter fraud have been proven nationally.""",NAACP,/web/20180119173601/http://www.politifact.com/georgia/statements/2012/sep/19/naacp/-person-voter-fraud-very-rare-phenomenon/,1,1
6259,"""Portland Schools spend $500K to deem PB&J sandwiches racist.""",Education Action Group,/web/20180119173601/http://www.politifact.com/oregon/statements/2012/sep/18/education-action-group/portland-schools-spending-half-million-dollars-dec/,0,1
6264,"""Sen. Bob Menendez voted to enact a new tax on the sale of homes of 3.8%.""",Menendez Facts,/web/20180119173614/http://www.politifact.com/new-jersey/statements/2012/sep/17/menendez-facts/bloggers-say-bob-menendez-voted-new-38-tax-sale-ho/,0,1
6279,"""We just don't want to get to be like Louisiana, where you have drive-up daiquiri shops.""",Bill Kennemer,/web/20180119173616/http://www.politifact.com/oregon/statements/2012/sep/13/bill-kennemer/are-there-daiquiri-drive-thrus-louisiana/,1,1
6281,"""The president promised that if he spent money on a stimulus program that unemployment would go to 5.7 percent or 6 percent. Those were his words.""",Jon Bramnick,/web/20180119173616/http://www.politifact.com/new-jersey/statements/2012/sep/13/jon-bramnick/jon-bramnick-claims-barack-obama-promised-stimulus/,0,1
6285,"""The Senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.""",Leonard Lance,/web/20180119173616/http://www.politifact.com/new-jersey/statements/2012/sep/12/leonard-lance/congressman-leonard-lance-claims-us-senate-has-not/,1,4
6289,"""This would be the largest casino in the United States.""",It's Still a Bad Idea,/web/20180119173616/http://www.politifact.com/oregon/statements/2012/sep/11/its-still-bad-idea/would-proposed-casino-wood-village-be-countrys-lar/,0,2
6295,"""We’re seeing now 30 straight months of private-sector job growth, 4.6 million jobs created.""",Julián Castro,/web/20180119173620/http://www.politifact.com/texas/statements/2012/sep/10/julian-castro/julian-castro-says-united-states-has-had-30-straig/,1,4
6298,"""We know there are more Democrats in Georgia than Republicans. We know that for a fact.""",Mike Berlon,/web/20180119173620/http://www.politifact.com/georgia/statements/2012/sep/10/mike-berlon/which-party-has-more-supporters/,0,1
6318,"""We have more scientists and engineers per square mile than anywhere in the world.""",Choose: New Jersey,/web/20180119173622/http://www.politifact.com/new-jersey/statements/2012/sep/06/choose-new-jersey/new-jersey-leads-world-number-scientists-engineers/,1,1
6324,"""Seven presidents before (Barack Obama) -- Republicans and Democrats -- tried to expand health care to all Americans.""",Julián Castro,/web/20180119173624/http://www.politifact.com/truth-o-meter/statements/2012/sep/05/julian-castro/julian-castro-says-seven-presidents-barack-obama-s/,1,4
6325,"""Under President Bush in eight years, we added $4.9 trillion to the debt. Under President Obama, we've added $5.3 trillion to the debt in the 3.5 years he's been in office.""",Kelly  Ayotte,/web/20180119173624/http://www.politifact.com/new-hampshire/statements/2012/sep/05/kelly-ayotte/did-barack-obama-accrue-more-debt-half-time-george/,1,3
6360,"""Mitt Romney’s platform ...won't protect the mortgage interest (tax) deduction for middle-class families.""",Stephanie Cutter,/web/20180119173631/http://www.politifact.com/georgia/statements/2012/aug/29/stephanie-cutter/stephanie-cutter-said-mitt-romneys-platform-wont-p/,0,3
6377,"""This year, Eric Cantor has received more money from oil companies than any other member of Congress.""",Wayne Powell,/web/20180119173634/http://www.politifact.com/virginia/statements/2012/aug/27/wayne-powell/wayne-powell-says-eric-cantor-has-received-most-oi/,0,1
6378,"""We've got the highest corporate tax rate in the world.""",Joseph Kyrillos,/web/20180119173634/http://www.politifact.com/new-jersey/statements/2012/aug/27/joseph-kyrillos/us-senate-hopeful-joe-kyrillos-claims-united-state/,1,4
6383,"""We have only one person on the (TVA) board, to my knowledge, who even has any corporate board experience.""",Bob Corker,/web/20180119173636/http://www.politifact.com/tennessee/statements/2012/aug/26/bob-corker/sen-bob-corker-says-tva-board-directors-has-only-o/,1,4
6390,"""Your Congressman, Charlie Bass, took over $166,000 from Big Oil.""",Friends of Democracy,/web/20180119173636/http://www.politifact.com/new-hampshire/statements/2012/aug/23/friends-democracy/charlie-bass-accused-taking-money-big-oil/,0,1
6410,"""From a standpoint of the county government, neither school system has received an increase in funding over the past six years.""",Martavius Jones,/web/20180119173638/http://www.politifact.com/tennessee/statements/2012/aug/20/martavius-jones/memphis-schools-president-says-shelby-county-fundi/,1,1
6414,"""Thirty percent of [Sheldon Whitehouse' campaign] money is coming from special interests.""",Barry Hinckley,/web/20180119173642/http://www.politifact.com/rhode-island/statements/2012/aug/19/barry-hinckley/us-senate-candidate-barry-hinckley-says-incumbent-/,1,4
6415,"""While (Barack) Obama preaches ‘we are our brother’s keeper,’ his brother and aunt live in real poverty in Kenya.""",Bill Zedler,/web/20180119173642/http://www.politifact.com/texas/statements/2012/aug/17/bill-zedler/texas-legislator-says-barack-obama-says-were-our-b/,1,1
6418,"""13,000 Floridians are able to vote -- but their governor won't tell them.""",American Civil Liberties Union of Florida,/web/20180119173642/http://www.politifact.com/florida/statements/2012/aug/17/aclu-florida/aclu-says-rick-scott-wont-tell-13000-ex-felons-the/,0,1
6419,"""NASCAR fans are twice as likely as non fans to serve in the military and 37 percent of active servicemembers and veterans are NASCAR fans.""",Steve Phelps,/web/20180119173642/http://www.politifact.com/georgia/statements/2012/aug/17/steve-phelps/nascar-executive-says-many-fans-serve-military/,1,1
6421,"""After one year, Tennessee’s students made their biggest single-year jump in achievement ever recorded in the state.""",Arne Duncan,/web/20180119173642/http://www.politifact.com/tennessee/statements/2012/aug/16/arne-duncan/secretary-education-says-tennessee-proof-education/,1,2
6437,"""We actually made history in 2010. We came the closest in 24 years to defeating Frank Pallone.""",Anna Little,/web/20180119173644/http://www.politifact.com/new-jersey/statements/2012/aug/13/anna-little/congressional-candidate-anna-little-claims-she-mad/,0,2
6453,"""Gov. Romney himself, with 28 other Republican governors, supported policies that would have eliminated the time limits in the welfare reform law and allowed people to stay on welfare forever.""",Jay Carney,/web/20180119173651/http://www.politifact.com/truth-o-meter/statements/2012/aug/09/jay-carney/carney-says-romney-favored-welfare-forever-legisla/,0,1
6457,"""One of the key things about Leonard Lance is that in 2008, when you look at [the] Project Vote Smart website, he was not for guns. Now he has gone too far to the right, saying that you can carry concealed weapons in national parks.""",Upendra Chivukula,/web/20180119173651/http://www.politifact.com/new-jersey/statements/2012/aug/09/upendra-chivukula/upendra-chivukula-claims-leonard-lance-was-not-gun/,0,1
6470,"""Without Westside MAX, we’d need to add 2.9 lanes to the Sunset Highway.""",TriMet,/web/20180119173657/http://www.politifact.com/oregon/statements/2012/aug/06/trimet/would-we-need-add-29-lanes-sunset-highway-if-not-w/,0,1
6474,"""In her nearly decade and (a) half in Congress, Tammy Baldwin has sponsored 105 bills. Only three have been enacted into law.""",Jeff Fitzgerald,/web/20180119173659/http://www.politifact.com/wisconsin/statements/2012/aug/06/jeff-fitzgerald/wisconsin-senate-race-republican-jeff-fitzgerald-s/,1,2
6482,"""The president’s health care law raids Medicare by more than $500 billion and creates a Medicare rationing board — a group of 15 unelected bureaucrats — to slow the growth of Medicare spending.""",Scott Garrett,/web/20180119173659/http://www.politifact.com/new-jersey/statements/2012/aug/03/scott-garrett/scott-garrett-claims-affordable-care-act-raidts-me/,0,1
6483,"""There are close to 900,000 unemployed veterans in America right now.""",Sanford Bishop,/web/20180119173659/http://www.politifact.com/georgia/statements/2012/aug/03/sanford-bishop/congressman-nearly-900000-veterans-are-unemployed/,1,1
6485,"""One out of every two kids who are graduating college right now can't find a job.""",Republican Jewish Coalition,/web/20180119173659/http://www.politifact.com/truth-o-meter/statements/2012/aug/02/republican-jewish-coalition/republican-jewish-coalition-says-half-recent-colle/,1,1
6487,"""The judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. Meanwhile, judges get some of the richest pensions of all public employees.""",Shirley Turner,/web/20180119173659/http://www.politifact.com/new-jersey/statements/2012/aug/02/shirley-turner/new-jersey-judges-pension-system-most-underfunded-/,1,1
6489,"""U.S. Olympic medal winners will owe up to $9,000 to the IRS.""",Americans For Tax Reform,/web/20180119173703/http://www.politifact.com/truth-o-meter/statements/2012/aug/01/americans-tax-reform/do-olympic-medalists-owe-9000-irs/,0,3
6495,"""The president's first major foreign policy speech in Cairo was to apologize for our country.""",Kelly  Ayotte,/web/20180119173703/http://www.politifact.com/new-hampshire/statements/2012/jul/31/kelly-ayotte/kelly-ayotte-parrots-dubunked-romney-talking-point/,0,3
6514,"""Diane Black voted to fund Obamacare.""",Lou Ann Zelenik,/web/20180119173711/http://www.politifact.com/tennessee/statements/2012/jul/27/lou-ann-zelenik/gop-challenger-zelenik-says-diane-black-voted-fund/,0,1
6519,"""In 2010, Mr. [Anthony] Gemma described himself as a 'pro-life' candidate. Now, he claims to be pro-choice.""",NARAL Pro-Choice America,/web/20180119173711/http://www.politifact.com/rhode-island/statements/2012/jul/27/naral-pro-choice/abortion-rights-group-says-democratic-congressiona/,1,4
6528,"""This year in Congress (Connie Mack IV) has missed almost half of his votes.""",Dave Weldon,/web/20180119173722/http://www.politifact.com/florida/statements/2012/jul/25/dave-weldon/weldon-connie-mack-missed-almost-half-votes/,0,1
6548,"""Rhode Islanders pay among the highest auto repair bills in the nation.""",Robert DiMuccio,/web/20180119173736/http://www.politifact.com/rhode-island/statements/2012/jul/22/robert-dimuccio/amica-insurance-president-robert-dimuccio-says-rho/,1,1
6561,"""If you have ever visited Nashville or Washington D.C. you will see MANY names and initials carved into ... desks.""",Julia Hurley,/web/20180119173739/http://www.politifact.com/tennessee/statements/2012/jul/18/julia-hurley/state-rep-julia-hruley-says-state-and-us-capitols-/,0,1
6573,"""If you make more than $250,000 a year … you only really take home about $125,000.""",Steve Doocy,/web/20180119173742/http://www.politifact.com/truth-o-meter/statements/2012/jul/16/steve-doocy/steve-doocy-says-someone-earning-250000-pays-half-/,0,2
