,Unnamed: 0,statement,source,link,veracity,freq,length,lemmas,general_pos_tags,specific_pos_tags,sd_tags
1816,8975,"""Rhode Island has the highest percentage of uninsured adults of any state in New England.""",Marie Ghazal,/web/20180119175310/http://www.politifact.com/rhode-island/statements/2011/jan/04/marie-ghazal/health-clinic-executive-says-rhode-island-has-high/,1,1,90,rhode island high percentage uninsured adult state new england,"[('""', 'PUNCT'), ('Rhode', 'PROPN'), ('Island', 'PROPN'), ('has', 'VERB'), ('the', 'DET'), ('highest', 'ADJ'), ('percentage', 'NOUN'), ('of', 'ADP'), ('uninsured', 'ADJ'), ('adults', 'NOUN'), ('of', 'ADP'), ('any', 'DET'), ('state', 'NOUN'), ('in', 'ADP'), ('New', 'PROPN'), ('England', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Rhode', 'NNP'), ('Island', 'NNP'), ('has', 'VBZ'), ('the', 'DT'), ('highest', 'JJS'), ('percentage', 'NN'), ('of', 'IN'), ('uninsured', 'JJ'), ('adults', 'NNS'), ('of', 'IN'), ('any', 'DT'), ('state', 'NN'), ('in', 'IN'), ('New', 'NNP'), ('England', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Rhode', 'compound'), ('Island', 'nsubj'), ('has', 'ROOT'), ('the', 'det'), ('highest', 'amod'), ('percentage', 'dobj'), ('of', 'prep'), ('uninsured', 'amod'), ('adults', 'pobj'), ('of', 'prep'), ('any', 'det'), ('state', 'pobj'), ('in', 'prep'), ('New', 'compound'), ('England', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1817,8977,"""We have the highest (corporate tax rates) in the world right now.""",Pat Toomey,/web/20180119175310/http://www.politifact.com/truth-o-meter/statements/2011/jan/03/pat-toomey/pat-toomey-says-us-has-highest-corporate-tax-rates/,1,3,67,high corporate tax rate world right,"[('""', 'PUNCT'), ('We', 'PRON'), ('have', 'VERB'), ('the', 'DET'), ('highest', 'ADJ'), ('(', 'PUNCT'), ('corporate', 'ADJ'), ('tax', 'NOUN'), ('rates', 'NOUN'), (')', 'PUNCT'), ('in', 'ADP'), ('the', 'DET'), ('world', 'NOUN'), ('right', 'ADV'), ('now', 'ADV'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('We', 'PRP'), ('have', 'VBP'), ('the', 'DT'), ('highest', 'JJS'), ('(', '-LRB-'), ('corporate', 'JJ'), ('tax', 'NN'), ('rates', 'NNS'), (')', '-RRB-'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN'), ('right', 'RB'), ('now', 'RB'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('We', 'nsubj'), ('have', 'ROOT'), ('the', 'det'), ('highest', 'amod'), ('(', 'punct'), ('corporate', 'amod'), ('tax', 'compound'), ('rates', 'dobj'), (')', 'punct'), ('in', 'prep'), ('the', 'det'), ('world', 'pobj'), ('right', 'advmod'), ('now', 'advmod'), ('.', 'punct'), ('""', 'punct')]"
1818,8981,"""The Greenest County in America.""",DeKalb County,/web/20180119175310/http://www.politifact.com/georgia/statements/2011/jan/03/dekalb-county/dekalb-greenest-county-nation-claim-gets-muddy/,0,1,33,greenest county america,"[('""', 'PUNCT'), ('The', 'DET'), ('Greenest', 'PROPN'), ('County', 'PROPN'), ('in', 'ADP'), ('America', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('The', 'DT'), ('Greenest', 'NNP'), ('County', 'NNP'), ('in', 'IN'), ('America', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('The', 'det'), ('Greenest', 'compound'), ('County', 'ROOT'), ('in', 'prep'), ('America', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1819,8990,"""The Governor did not consult members of his own party before he released his [transportation] plan.""",Ward Armstrong,/web/20180119175311/http://www.politifact.com/virginia/statements/2010/dec/24/ward-armstrong/del-ward-armstrong-says-gov-mcdonnell-didnt-consul/,0,2,101,governor consult member party release transportation plan,"[('""', 'PUNCT'), ('The', 'DET'), ('Governor', 'PROPN'), ('did', 'AUX'), ('not', 'PART'), ('consult', 'VERB'), ('members', 'NOUN'), ('of', 'ADP'), ('his', 'PRON'), ('own', 'ADJ'), ('party', 'NOUN'), ('before', 'SCONJ'), ('he', 'PRON'), ('released', 'VERB'), ('his', 'PRON'), ('[', 'X'), ('transportation', 'NOUN'), (']', 'PUNCT'), ('plan', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('The', 'DT'), ('Governor', 'NNP'), ('did', 'VBD'), ('not', 'RB'), ('consult', 'VB'), ('members', 'NNS'), ('of', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('party', 'NN'), ('before', 'IN'), ('he', 'PRP'), ('released', 'VBD'), ('his', 'PRP$'), ('[', 'XX'), ('transportation', 'NN'), (']', '-RRB-'), ('plan', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('The', 'det'), ('Governor', 'nsubj'), ('did', 'aux'), ('not', 'neg'), ('consult', 'ROOT'), ('members', 'dobj'), ('of', 'prep'), ('his', 'poss'), ('own', 'amod'), ('party', 'pobj'), ('before', 'mark'), ('he', 'nsubj'), ('released', 'advcl'), ('his', 'poss'), ('[', 'nmod'), ('transportation', 'nmod'), (']', 'punct'), ('plan', 'dobj'), ('.', 'punct'), ('""', 'punct')]"
1820,8993,"""We continue to see these isolated incidents of people trying to vote five, six times a day.""",Scott Fitzgerald,/web/20180119175311/http://www.politifact.com/wisconsin/statements/2010/dec/23/scott-fitzgerald/wisconsin-state-sen-scott-fitzgerald-says-some-peo/,0,1,93,continue isolated incident people try vote time day,"[('""', 'PUNCT'), ('We', 'PRON'), ('continue', 'VERB'), ('to', 'PART'), ('see', 'VERB'), ('these', 'DET'), ('isolated', 'ADJ'), ('incidents', 'NOUN'), ('of', 'ADP'), ('people', 'NOUN'), ('trying', 'VERB'), ('to', 'PART'), ('vote', 'VERB'), ('five', 'NUM'), (',', 'PUNCT'), ('six', 'NUM'), ('times', 'NOUN'), ('a', 'DET'), ('day', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('We', 'PRP'), ('continue', 'VBP'), ('to', 'TO'), ('see', 'VB'), ('these', 'DT'), ('isolated', 'JJ'), ('incidents', 'NNS'), ('of', 'IN'), ('people', 'NNS'), ('trying', 'VBG'), ('to', 'TO'), ('vote', 'VB'), ('five', 'CD'), (',', ','), ('six', 'CD'), ('times', 'NNS'), ('a', 'DT'), ('day', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('We', 'nsubj'), ('continue', 'ROOT'), ('to', 'aux'), ('see', 'xcomp'), ('these', 'det'), ('isolated', 'amod'), ('incidents', 'nsubj'), ('of', 'prep'), ('people', 'pobj'), ('trying', 'ccomp'), ('to', 'aux'), ('vote', 'xcomp'), ('five', 'dobj'), (',', 'punct'), ('six', 'nummod'), ('times', 'npadvmod'), ('a', 'det'), ('day', 'npadvmod'), ('.', 'punct'), ('""', 'punct')]"
1821,8997,"""We have dozens of districts that go for 150 to 200 miles, splitting counties, splintering cities and connecting areas that have very little in common.""",Ellen Freidin,/web/20180119175311/http://www.politifact.com/florida/statements/2010/dec/21/ellen-freidin/districts/,1,1,152,dozen district mile splitting county splintering city connect area little common,"[('""', 'PUNCT'), ('We', 'PRON'), ('have', 'VERB'), ('dozens', 'NOUN'), ('of', 'ADP'), ('districts', 'NOUN'), ('that', 'PRON'), ('go', 'VERB'), ('for', 'ADP'), ('150', 'NUM'), ('to', 'PART'), ('200', 'NUM'), ('miles', 'NOUN'), (',', 'PUNCT'), ('splitting', 'NOUN'), ('counties', 'NOUN'), (',', 'PUNCT'), ('splintering', 'NOUN'), ('cities', 'NOUN'), ('and', 'CCONJ'), ('connecting', 'VERB'), ('areas', 'NOUN'), ('that', 'PRON'), ('have', 'VERB'), ('very', 'ADV'), ('little', 'ADJ'), ('in', 'ADP'), ('common', 'ADJ'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('We', 'PRP'), ('have', 'VBP'), ('dozens', 'NNS'), ('of', 'IN'), ('districts', 'NNS'), ('that', 'WDT'), ('go', 'VBP'), ('for', 'IN'), ('150', 'CD'), ('to', 'TO'), ('200', 'CD'), ('miles', 'NNS'), (',', ','), ('splitting', 'NN'), ('counties', 'NNS'), (',', ','), ('splintering', 'NN'), ('cities', 'NNS'), ('and', 'CC'), ('connecting', 'VBG'), ('areas', 'NNS'), ('that', 'WDT'), ('have', 'VBP'), ('very', 'RB'), ('little', 'JJ'), ('in', 'IN'), ('common', 'JJ'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('We', 'nsubj'), ('have', 'ROOT'), ('dozens', 'dobj'), ('of', 'prep'), ('districts', 'pobj'), ('that', 'nsubj'), ('go', 'relcl'), ('for', 'prep'), ('150', 'quantmod'), ('to', 'quantmod'), ('200', 'nummod'), ('miles', 'pobj'), (',', 'punct'), ('splitting', 'conj'), ('counties', 'dobj'), (',', 'punct'), ('splintering', 'compound'), ('cities', 'conj'), ('and', 'cc'), ('connecting', 'amod'), ('areas', 'conj'), ('that', 'nsubj'), ('have', 'relcl'), ('very', 'advmod'), ('little', 'dobj'), ('in', 'prep'), ('common', 'amod'), ('.', 'punct'), ('""', 'punct')]"
1822,8998,"""You can go to Georgia and make about $6,000 more a year as a teacher.""",Martin Kiar,/web/20180119175311/http://www.politifact.com/florida/statements/2010/dec/21/martin-kiar/state-rep-kiar-says-teachers-georgia-earn-6000-mor/,1,1,71,georgia year teacher,"[('""', 'PUNCT'), ('You', 'PRON'), ('can', 'AUX'), ('go', 'VERB'), ('to', 'ADP'), ('Georgia', 'PROPN'), ('and', 'CCONJ'), ('make', 'VERB'), ('about', 'ADP'), ('$', 'SYM'), ('6,000', 'NUM'), ('more', 'ADJ'), ('a', 'DET'), ('year', 'NOUN'), ('as', 'ADP'), ('a', 'DET'), ('teacher', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('You', 'PRP'), ('can', 'MD'), ('go', 'VB'), ('to', 'IN'), ('Georgia', 'NNP'), ('and', 'CC'), ('make', 'VB'), ('about', 'IN'), ('$', '$'), ('6,000', 'CD'), ('more', 'JJR'), ('a', 'DT'), ('year', 'NN'), ('as', 'IN'), ('a', 'DT'), ('teacher', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('You', 'nsubj'), ('can', 'aux'), ('go', 'ROOT'), ('to', 'prep'), ('Georgia', 'pobj'), ('and', 'cc'), ('make', 'conj'), ('about', 'quantmod'), ('$', 'quantmod'), ('6,000', 'npadvmod'), ('more', 'advmod'), ('a', 'det'), ('year', 'npadvmod'), ('as', 'prep'), ('a', 'det'), ('teacher', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1823,9006,"""Every student paying out-of-state tuition actually covers more than the cost of instruction.""",James  Jolly,/web/20180119175317/http://www.politifact.com/georgia/statements/2010/dec/17/james-jolly/university-system-official-says-out-state-tuition-/,1,1,94,student pay state tuition actually cover cost instruction,"[('""', 'PUNCT'), ('Every', 'DET'), ('student', 'NOUN'), ('paying', 'VERB'), ('out', 'ADP'), ('-', 'PUNCT'), ('of', 'ADP'), ('-', 'PUNCT'), ('state', 'NOUN'), ('tuition', 'NOUN'), ('actually', 'ADV'), ('covers', 'VERB'), ('more', 'ADJ'), ('than', 'ADP'), ('the', 'DET'), ('cost', 'NOUN'), ('of', 'ADP'), ('instruction', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Every', 'DT'), ('student', 'NN'), ('paying', 'VBG'), ('out', 'IN'), ('-', 'HYPH'), ('of', 'IN'), ('-', 'HYPH'), ('state', 'NN'), ('tuition', 'NN'), ('actually', 'RB'), ('covers', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('the', 'DT'), ('cost', 'NN'), ('of', 'IN'), ('instruction', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Every', 'det'), ('student', 'nsubj'), ('paying', 'acl'), ('out', 'nmod'), ('-', 'punct'), ('of', 'prep'), ('-', 'punct'), ('state', 'pobj'), ('tuition', 'dobj'), ('actually', 'advmod'), ('covers', 'ROOT'), ('more', 'dobj'), ('than', 'prep'), ('the', 'det'), ('cost', 'pobj'), ('of', 'prep'), ('instruction', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1824,9009,"""Already, the mayor of Green Bay is having ribbon-cutting after ribbon-cutting for economic development around the new VA center.""",Steve Kagen,/web/20180119175317/http://www.politifact.com/wisconsin/statements/2010/dec/16/steve-kagen/us-rep-steve-kagen-says-new-veterans-clinic-has-al/,0,2,130,mayor green bay ribbon cutting ribbon cutting economic development new va center,"[('""', 'PUNCT'), ('Already', 'ADV'), (',', 'PUNCT'), ('the', 'DET'), ('mayor', 'NOUN'), ('of', 'ADP'), ('Green', 'PROPN'), ('Bay', 'PROPN'), ('is', 'AUX'), ('having', 'VERB'), ('ribbon', 'NOUN'), ('-', 'PUNCT'), ('cutting', 'NOUN'), ('after', 'ADP'), ('ribbon', 'NOUN'), ('-', 'PUNCT'), ('cutting', 'NOUN'), ('for', 'ADP'), ('economic', 'ADJ'), ('development', 'NOUN'), ('around', 'ADP'), ('the', 'DET'), ('new', 'ADJ'), ('VA', 'PROPN'), ('center', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Already', 'RB'), (',', ','), ('the', 'DT'), ('mayor', 'NN'), ('of', 'IN'), ('Green', 'NNP'), ('Bay', 'NNP'), ('is', 'VBZ'), ('having', 'VBG'), ('ribbon', 'NN'), ('-', 'HYPH'), ('cutting', 'NN'), ('after', 'IN'), ('ribbon', 'NN'), ('-', 'HYPH'), ('cutting', 'NN'), ('for', 'IN'), ('economic', 'JJ'), ('development', 'NN'), ('around', 'IN'), ('the', 'DT'), ('new', 'JJ'), ('VA', 'NNP'), ('center', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Already', 'advmod'), (',', 'punct'), ('the', 'det'), ('mayor', 'nsubj'), ('of', 'prep'), ('Green', 'compound'), ('Bay', 'pobj'), ('is', 'aux'), ('having', 'ROOT'), ('ribbon', 'compound'), ('-', 'punct'), ('cutting', 'dobj'), ('after', 'prep'), ('ribbon', 'compound'), ('-', 'punct'), ('cutting', 'pobj'), ('for', 'prep'), ('economic', 'amod'), ('development', 'pobj'), ('around', 'prep'), ('the', 'det'), ('new', 'amod'), ('VA', 'compound'), ('center', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1825,9016,"""[State Rep. Doug McKillip’s] donors deserve a refund.""",Jane Kidd,/web/20180119175317/http://www.politifact.com/georgia/statements/2010/dec/15/jane-kidd/party-switchers-anger-leaders-dont-have-refund-con/,0,2,55,state doug mckillip donor deserve refund,"[('""', 'PUNCT'), ('[', 'X'), ('State', 'NOUN'), ('Rep.', 'PROPN'), ('Doug', 'PROPN'), ('McKillip', 'PROPN'), ('’s', 'PART'), (']', 'PUNCT'), ('donors', 'NOUN'), ('deserve', 'VERB'), ('a', 'DET'), ('refund', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('[', 'XX'), ('State', 'NN'), ('Rep.', 'NNP'), ('Doug', 'NNP'), ('McKillip', 'NNP'), ('’s', 'POS'), (']', '-RRB-'), ('donors', 'NNS'), ('deserve', 'VBP'), ('a', 'DT'), ('refund', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('[', 'dep'), ('State', 'compound'), ('Rep.', 'compound'), ('Doug', 'compound'), ('McKillip', 'nsubj'), ('’s', 'case'), (']', 'punct'), ('donors', 'nsubj'), ('deserve', 'ROOT'), ('a', 'det'), ('refund', 'dobj'), ('.', 'punct'), ('""', 'punct')]"
1826,9018,"""On the question on the DREAM Act, no -- no to granting lower tuition to illegals.""",John Mica,/web/20180119175317/http://www.politifact.com/florida/statements/2010/dec/14/john-mica/florida-congressman-says-dream-act-means-lower-tui/,0,1,83,question dream act grant low tuition illegal,"[('""', 'PUNCT'), ('On', 'ADP'), ('the', 'DET'), ('question', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('DREAM', 'PROPN'), ('Act', 'PROPN'), (',', 'PUNCT'), ('no', 'INTJ'), ('--', 'PUNCT'), ('no', 'INTJ'), ('to', 'ADP'), ('granting', 'VERB'), ('lower', 'ADJ'), ('tuition', 'NOUN'), ('to', 'ADP'), ('illegals', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('On', 'IN'), ('the', 'DT'), ('question', 'NN'), ('on', 'IN'), ('the', 'DT'), ('DREAM', 'NNP'), ('Act', 'NNP'), (',', ','), ('no', 'UH'), ('--', ':'), ('no', 'UH'), ('to', 'IN'), ('granting', 'VBG'), ('lower', 'JJR'), ('tuition', 'NN'), ('to', 'IN'), ('illegals', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('On', 'prep'), ('the', 'det'), ('question', 'pobj'), ('on', 'prep'), ('the', 'det'), ('DREAM', 'compound'), ('Act', 'pobj'), (',', 'punct'), ('no', 'ROOT'), ('--', 'punct'), ('no', 'intj'), ('to', 'prep'), ('granting', 'pcomp'), ('lower', 'amod'), ('tuition', 'dobj'), ('to', 'dative'), ('illegals', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
1827,9019,"""One in 19 Americans today get SSDI or SSI. That's one in 19 Americans (who) are disabled.""",Tom Coburn,/web/20180119175317/http://www.politifact.com/truth-o-meter/statements/2010/dec/14/tom-coburn/tom-coburn-says-one-every-19-americans-gets-ssdi-o/,1,4,91,americans today ssdi ssi americans disable,"[('""', 'PUNCT'), ('One', 'NUM'), ('in', 'ADP'), ('19', 'NUM'), ('Americans', 'PROPN'), ('today', 'NOUN'), ('get', 'VERB'), ('SSDI', 'PROPN'), ('or', 'CCONJ'), ('SSI', 'PROPN'), ('.', 'PUNCT'), ('That', 'PRON'), (""'s"", 'AUX'), ('one', 'NUM'), ('in', 'ADP'), ('19', 'NUM'), ('Americans', 'PROPN'), ('(', 'PUNCT'), ('who', 'PRON'), (')', 'PUNCT'), ('are', 'AUX'), ('disabled', 'VERB'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('One', 'CD'), ('in', 'IN'), ('19', 'CD'), ('Americans', 'NNPS'), ('today', 'NN'), ('get', 'VBP'), ('SSDI', 'NNP'), ('or', 'CC'), ('SSI', 'NNP'), ('.', '.'), ('That', 'DT'), (""'s"", 'VBZ'), ('one', 'CD'), ('in', 'IN'), ('19', 'CD'), ('Americans', 'NNPS'), ('(', '-LRB-'), ('who', 'WP'), (')', '-RRB-'), ('are', 'VBP'), ('disabled', 'VBN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('One', 'nummod'), ('in', 'quantmod'), ('19', 'nummod'), ('Americans', 'nsubj'), ('today', 'npadvmod'), ('get', 'ROOT'), ('SSDI', 'dobj'), ('or', 'cc'), ('SSI', 'conj'), ('.', 'punct'), ('That', 'nsubj'), (""'s"", 'ROOT'), ('one', 'attr'), ('in', 'prep'), ('19', 'nummod'), ('Americans', 'pobj'), ('(', 'punct'), ('who', 'nsubjpass'), (')', 'punct'), ('are', 'auxpass'), ('disabled', 'relcl'), ('.', 'punct'), ('""', 'punct')]"
1828,9023,"""Toledo … is fourth in the nation behind much bigger cities — Miami, Las Vegas, Portland — in number of human trafficking arrests and rescues.""",Teresa Fedor,/web/20180119175320/http://www.politifact.com/ohio/statements/2010/dec/14/teresa-fedor/state-sen-teresa-foder-laments-seriousness-human-t/,0,1,143,toledo fourth nation big city miami las vegas portland number human trafficking arrest rescue,"[('""', 'PUNCT'), ('Toledo', 'PROPN'), ('…', 'PUNCT'), ('is', 'AUX'), ('fourth', 'ADJ'), ('in', 'ADP'), ('the', 'DET'), ('nation', 'NOUN'), ('behind', 'ADP'), ('much', 'ADV'), ('bigger', 'ADJ'), ('cities', 'NOUN'), ('—', 'PUNCT'), ('Miami', 'PROPN'), (',', 'PUNCT'), ('Las', 'PROPN'), ('Vegas', 'PROPN'), (',', 'PUNCT'), ('Portland', 'PROPN'), ('—', 'PUNCT'), ('in', 'ADP'), ('number', 'NOUN'), ('of', 'ADP'), ('human', 'ADJ'), ('trafficking', 'NOUN'), ('arrests', 'NOUN'), ('and', 'CCONJ'), ('rescues', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Toledo', 'NNP'), ('…', 'NFP'), ('is', 'VBZ'), ('fourth', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('nation', 'NN'), ('behind', 'IN'), ('much', 'RB'), ('bigger', 'JJR'), ('cities', 'NNS'), ('—', ':'), ('Miami', 'NNP'), (',', ','), ('Las', 'NNP'), ('Vegas', 'NNP'), (',', ','), ('Portland', 'NNP'), ('—', ':'), ('in', 'IN'), ('number', 'NN'), ('of', 'IN'), ('human', 'JJ'), ('trafficking', 'NN'), ('arrests', 'NNS'), ('and', 'CC'), ('rescues', 'NNS'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Toledo', 'nsubj'), ('…', 'punct'), ('is', 'ROOT'), ('fourth', 'acomp'), ('in', 'prep'), ('the', 'det'), ('nation', 'pobj'), ('behind', 'prep'), ('much', 'advmod'), ('bigger', 'amod'), ('cities', 'pobj'), ('—', 'punct'), ('Miami', 'appos'), (',', 'punct'), ('Las', 'compound'), ('Vegas', 'conj'), (',', 'punct'), ('Portland', 'conj'), ('—', 'punct'), ('in', 'prep'), ('number', 'pobj'), ('of', 'prep'), ('human', 'amod'), ('trafficking', 'compound'), ('arrests', 'pobj'), ('and', 'cc'), ('rescues', 'conj'), ('.', 'punct'), ('""', 'punct')]"
1829,9027,"""I have always been focused on reining in the deficit.""",Herb Kohl,/web/20180119175320/http://www.politifact.com/wisconsin/statements/2010/dec/13/herb-kohl/us-sen-herb-kohl-says-hes-always-been-focused-redu/,0,2,55,i focus rein deficit,"[('""', 'PUNCT'), ('I', 'PRON'), ('have', 'AUX'), ('always', 'ADV'), ('been', 'AUX'), ('focused', 'VERB'), ('on', 'ADP'), ('reining', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('deficit', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('I', 'PRP'), ('have', 'VBP'), ('always', 'RB'), ('been', 'VBN'), ('focused', 'VBN'), ('on', 'IN'), ('reining', 'VBG'), ('in', 'RP'), ('the', 'DT'), ('deficit', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('I', 'nsubjpass'), ('have', 'aux'), ('always', 'advmod'), ('been', 'auxpass'), ('focused', 'ROOT'), ('on', 'prep'), ('reining', 'pcomp'), ('in', 'prt'), ('the', 'det'), ('deficit', 'dobj'), ('.', 'punct'), ('""', 'punct')]"
1830,9046,"""Ohio is losing over 700 family farms a year, some of them just to pay the inheritance tax.""",Jim Zehringer,/web/20180119175323/http://www.politifact.com/ohio/statements/2010/dec/09/jim-zehringer/rep-jim-zehringer-point-comment-loss-family-farms-/,1,1,92,ohio lose family farm year pay inheritance tax,"[('""', 'PUNCT'), ('Ohio', 'PROPN'), ('is', 'AUX'), ('losing', 'VERB'), ('over', 'ADP'), ('700', 'NUM'), ('family', 'NOUN'), ('farms', 'NOUN'), ('a', 'DET'), ('year', 'NOUN'), (',', 'PUNCT'), ('some', 'PRON'), ('of', 'ADP'), ('them', 'PRON'), ('just', 'ADV'), ('to', 'PART'), ('pay', 'VERB'), ('the', 'DET'), ('inheritance', 'NOUN'), ('tax', 'NOUN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('Ohio', 'NNP'), ('is', 'VBZ'), ('losing', 'VBG'), ('over', 'IN'), ('700', 'CD'), ('family', 'NN'), ('farms', 'NNS'), ('a', 'DT'), ('year', 'NN'), (',', ','), ('some', 'DT'), ('of', 'IN'), ('them', 'PRP'), ('just', 'RB'), ('to', 'TO'), ('pay', 'VB'), ('the', 'DT'), ('inheritance', 'NN'), ('tax', 'NN'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('Ohio', 'nsubj'), ('is', 'aux'), ('losing', 'ccomp'), ('over', 'quantmod'), ('700', 'nummod'), ('family', 'compound'), ('farms', 'dobj'), ('a', 'det'), ('year', 'npadvmod'), (',', 'punct'), ('some', 'nsubj'), ('of', 'prep'), ('them', 'pobj'), ('just', 'advmod'), ('to', 'aux'), ('pay', 'ROOT'), ('the', 'det'), ('inheritance', 'compound'), ('tax', 'dobj'), ('.', 'punct'), ('""', 'punct')]"
1831,9055,"""In Florida, illegal immigration costs taxpayers nearly $4 billion (a year). This amounts to $700 for every household in Florida.""",Vern Buchanan,/web/20180119175325/http://www.politifact.com/florida/statements/2010/dec/06/vern-buchanan/vern-buchanan-says-illegal-immigration-costs-flori/,0,2,130,florida illegal immigration cost taxpayer nearly billion year household florida,"[('""', 'PUNCT'), ('In', 'ADP'), ('Florida', 'PROPN'), (',', 'PUNCT'), ('illegal', 'ADJ'), ('immigration', 'NOUN'), ('costs', 'VERB'), ('taxpayers', 'NOUN'), ('nearly', 'ADV'), ('$', 'SYM'), ('4', 'NUM'), ('billion', 'NUM'), ('(', 'PUNCT'), ('a', 'DET'), ('year', 'NOUN'), (')', 'PUNCT'), ('.', 'PUNCT'), ('This', 'PRON'), ('amounts', 'VERB'), ('to', 'ADP'), ('$', 'SYM'), ('700', 'NUM'), ('for', 'ADP'), ('every', 'DET'), ('household', 'NOUN'), ('in', 'ADP'), ('Florida', 'PROPN'), ('.', 'PUNCT'), ('""', 'PUNCT')]","[('""', '``'), ('In', 'IN'), ('Florida', 'NNP'), (',', ','), ('illegal', 'JJ'), ('immigration', 'NN'), ('costs', 'VBZ'), ('taxpayers', 'NNS'), ('nearly', 'RB'), ('$', '$'), ('4', 'CD'), ('billion', 'CD'), ('(', '-LRB-'), ('a', 'DT'), ('year', 'NN'), (')', '-RRB-'), ('.', '.'), ('This', 'DT'), ('amounts', 'VBZ'), ('to', 'IN'), ('$', '$'), ('700', 'CD'), ('for', 'IN'), ('every', 'DT'), ('household', 'NN'), ('in', 'IN'), ('Florida', 'NNP'), ('.', '.'), ('""', ""''"")]","[('""', 'punct'), ('In', 'prep'), ('Florida', 'pobj'), (',', 'punct'), ('illegal', 'amod'), ('immigration', 'nsubj'), ('costs', 'ROOT'), ('taxpayers', 'dative'), ('nearly', 'advmod'), ('$', 'quantmod'), ('4', 'compound'), ('billion', 'dobj'), ('(', 'punct'), ('a', 'det'), ('year', 'appos'), (')', 'punct'), ('.', 'punct'), ('This', 'nsubj'), ('amounts', 'ROOT'), ('to', 'prep'), ('$', 'nmod'), ('700', 'pobj'), ('for', 'prep'), ('every', 'det'), ('household', 'pobj'), ('in', 'prep'), ('Florida', 'pobj'), ('.', 'punct'), ('""', 'punct')]"
